	date	total_count	pe	pe_negative_count	pe_over_125_count	pb	pb_negative_count
400	2006-09-29	113	30.58	21	7	2.42	2
401	2006-10-09	113	31.37	21	7	2.48	2
402	2006-10-10	113	31.52	21	7	2.49	2
403	2006-10-11	113	31.65	21	7	2.5	2
404	2006-10-12	113	30.83	21	7	2.47	2
405	2006-10-13	113	30.85	21	7	2.48	2
406	2006-10-16	113	30.72	21	7	2.47	2
407	2006-10-17	113	30.76	21	7	2.45	2
408	2006-10-18	113	31.05	21	7	2.48	2
409	2006-10-19	113	31.31	21	8	2.52	2
410	2006-10-20	113	31.22	21	7	2.49	2
411	2006-10-23	113	29.65	21	8	2.41	2
412	2006-10-24	113	30.07	21	8	2.47	2
413	2006-10-25	113	29.83	21	8	2.45	2
414	2006-10-26	113	29.58	21	8	2.43	2
415	2006-10-27	113	28.98	21	8	2.37	2
416	2006-10-30	113	28.74	21	9	2.37	2
417	2006-10-31	113	29.04	21	9	2.37	2
418	2006-11-01	113	29.1	21	9	2.37	2
419	2006-11-02	113	28.94	21	9	2.37	2
420	2006-11-03	113	29.03	21	9	2.38	2
421	2006-11-06	113	28.73	21	9	2.36	2
422	2006-11-07	113	28.39	21	9	2.32	2
423	2006-11-08	113	28.28	21	9	2.32	2
424	2006-11-09	113	28.46	21	9	2.34	2
425	2006-11-10	113	27.8	21	9	2.28	2
426	2006-11-13	113	26.92	21	9	2.2	2
427	2006-11-14	113	27.24	21	9	2.23	2
428	2006-11-15	113	27.71	21	9	2.26	2
429	2006-11-16	113	27.31	21	9	2.23	2
430	2006-11-17	113	27.47	21	9	2.24	2
431	2006-11-20	113	27.28	21	9	2.22	2
432	2006-11-21	113	27.49	21	9	2.23	2
433	2006-11-22	113	27.92	21	9	2.26	2
434	2006-11-23	113	27.98	21	9	2.27	2
435	2006-11-24	113	28.11	21	9	2.29	2
436	2006-11-27	113	28.67	21	9	2.33	2
437	2006-11-28	113	28.72	21	9	2.33	2
438	2006-11-29	113	29.03	21	9	2.34	2
439	2006-11-30	113	29.42	21	9	2.37	2
440	2006-12-01	113	29.47	21	9	2.37	2
441	2006-12-04	113	30.13	21	9	2.41	2
442	2006-12-05	113	29.86	21	10	2.42	2
443	2006-12-06	113	29.32	21	10	2.39	2
444	2006-12-07	113	29.21	21	10	2.38	2
445	2006-12-08	113	28.56	21	9	2.31	2
446	2006-12-11	113	29.2	21	9	2.36	2
447	2006-12-12	113	29.31	21	9	2.36	2
448	2006-12-13	113	29.24	21	9	2.36	2
449	2006-12-14	113	29.78	21	9	2.39	2
450	2006-12-15	113	30.14	21	9	2.42	2
451	2006-12-18	113	30.72	21	9	2.46	2
452	2006-12-19	113	30.91	21	9	2.48	2
453	2006-12-20	113	31.79	21	9	2.54	2
454	2006-12-21	113	31.53	21	9	2.52	2
455	2006-12-22	113	31.26	21	9	2.51	2
456	2006-12-25	113	31.55	21	9	2.53	2
457	2006-12-26	114	31.17	21	9	2.5	2
458	2006-12-27	114	31.29	21	9	2.51	2
459	2006-12-28	114	30.53	21	9	2.44	2
460	2006-12-29	115	30.97	21	9	2.48	2
461	2007-01-04	115	31.02	21	9	2.49	2
462	2007-01-05	115	31.91	21	9	2.55	2
463	2007-01-08	115	33.5	21	9	2.67	2
464	2007-01-09	115	34.12	21	9	2.72	2
465	2007-01-10	115	35.08	21	9	2.79	2
466	2007-01-11	115	35.19	21	10	2.84	2
467	2007-01-12	115	34.42	21	9	2.74	2
468	2007-01-15	115	36.0	21	11	2.89	2
469	2007-01-16	115	36.9	21	12	2.98	2
470	2007-01-17	115	37.26	21	10	2.95	2
471	2007-01-18	115	38.36	21	12	3.09	2
472	2007-01-19	115	38.72	21	14	3.17	2
473	2007-01-22	115	39.57	21	15	3.3	2
474	2007-01-23	115	38.75	21	16	3.29	2
475	2007-01-24	116	39.36	21	16	3.34	2
476	2007-01-25	116	38.78	21	12	3.17	2
477	2007-01-26	116	37.99	21	14	3.16	2
478	2007-01-29	116	38.46	21	16	3.26	2
479	2007-01-30	116	38.49	21	16	3.27	2
480	2007-01-31	116	37.77	21	12	3.11	2
481	2007-02-01	116	38.19	21	12	3.13	2
482	2007-02-02	116	37.76	21	12	3.11	2
483	2007-02-05	116	37.26	21	14	3.13	2
484	2007-02-06	116	37.57	21	15	3.2	2
485	2007-02-07	116	38.37	21	15	3.26	2
486	2007-02-08	116	38.72	21	16	3.31	2
487	2007-02-09	116	38.9	21	16	3.32	2
488	2007-02-12	116	39.93	21	16	3.4	2
489	2007-02-13	116	40.27	21	17	3.45	2
490	2007-02-14	116	40.96	21	17	3.52	2
491	2007-02-15	116	42.14	21	17	3.64	2
492	2007-02-16	116	42.26	21	17	3.68	2
493	2007-02-26	116	43.5	21	17	3.83	2
494	2007-02-27	116	39.55	21	18	3.48	2
