	display_name	start_date	end_date	sw1_code	sw1_name	sw2_code	sw2_name	sw3_code	sw3_name
000792.XSHE	*ST盐湖	1997-09-04	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
000805.XSHE	*ST炎黄	1998-05-29	2013-03-27	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
000817.XSHE	辽河油田	1998-05-28	2006-01-04	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
000827.XSHE	*ST长兴	1998-10-16	2005-09-21	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
000832.XSHE	*ST龙涤	1998-08-25	2006-06-29	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
000866.XSHE	扬子石化	1998-05-12	2006-04-21	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
000916.XSHE	华北高速	1999-09-27	2017-12-25	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
000939.XSHE	*ST凯迪	1999-09-23	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
000956.XSHE	中原油气	1999-11-10	2006-04-21	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
000979.XSHE	中弘退	2000-06-16	2018-12-27	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
000995.XSHE	*ST皇台	2000-08-07	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002018.XSHE	华信退	2004-07-13	2019-10-31	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002070.XSHE	众和退	2006-10-12	2019-07-08	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002143.XSHE	印纪退	2007-07-20	2019-11-28	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002220.XSHE	天宝退	2008-02-28	2020-08-10	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002260.XSHE	*ST德奥	2008-07-16	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002359.XSHE	*ST北讯	2010-02-10	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002450.XSHE	*ST康得	2010-07-16	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002477.XSHE	雏鹰退	2010-09-15	2019-10-15	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002509.XSHE	天茂退	2010-11-23	2020-07-17	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002604.XSHE	龙力退	2011-07-28	2020-07-14	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002680.XSHE	长生退	2012-06-05	2019-11-26	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002711.XSHE	*ST欧浦	2014-01-27	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002995.XSHE	天地在线	2020-08-05	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
300028.XSHE	金亚退	2009-10-30	2020-08-03	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
300090.XSHE	盛运退	2010-06-25	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
300104.XSHE	乐视退	2010-08-12	2020-07-20	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
300156.XSHE	神雾退	2011-01-07	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
300186.XSHE	大华农	2011-03-08	2015-10-30	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
300216.XSHE	千山退	2011-05-11	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
300362.XSHE	天翔环境	2014-01-21	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
300372.XSHE	欣泰退	2014-01-27	2017-08-25	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
300431.XSHE	暴风集团	2015-03-24	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
300859.XSHE	西域旅游	2020-08-06	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600001.XSHG	邯郸钢铁	1998-01-22	2009-12-29	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600002.XSHG	齐鲁石化	1998-04-08	2006-04-24	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600003.XSHG	ST东北高	1999-08-10	2010-02-26	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600005.XSHG	武钢股份	1999-08-03	2017-02-13	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600065.XSHG	*ST联谊	1997-05-23	2007-12-13	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600069.XSHG	退市银鸽	1997-04-30	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600074.XSHG	退市保千	1997-06-23	2020-06-02	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600087.XSHG	退市长油	1997-06-12	2014-06-05	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600092.XSHG	S*ST精密	1997-06-26	2006-11-30	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600102.XSHG	莱钢股份	1997-08-28	2012-02-28	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600175.XSHG	退市美都	1999-04-08	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600181.XSHG	S*ST云大	1998-09-28	2007-06-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600205.XSHG	S山东铝	1999-06-30	2007-04-27	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600240.XSHG	退市华业	2000-06-28	2020-02-05	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600253.XSHG	天方药业	2000-12-27	2013-07-15	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600263.XSHG	路桥建设	2000-07-25	2012-03-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600270.XSHG	外运发展	2000-12-28	2018-12-27	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600286.XSHG	S*ST国瓷	1999-12-09	2007-05-31	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600296.XSHG	S兰铝	2000-07-19	2007-04-27	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600357.XSHG	承德钒钛	2002-09-06	2009-12-29	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600401.XSHG	退市海润	2003-09-24	2019-07-08	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600432.XSHG	退市吉恩	2003-09-05	2018-07-13	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600472.XSHG	包头铝业	2005-05-09	2007-12-26	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600485.XSHG	*ST信威	2003-08-07	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600553.XSHG	太行水泥	2002-08-22	2011-02-18	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600591.XSHG	*ST上航	2002-10-11	2010-01-25	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600607.XSHG	上实医药	1992-03-27	2010-02-12	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600610.XSHG	*ST毅达	1992-08-05	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600614.XSHG	*ST鹏起	1992-08-28	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600627.XSHG	上电股份	1993-01-18	2008-11-26	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600631.XSHG	百联股份	1993-02-19	2011-08-23	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600656.XSHG	退市博元	1990-12-19	2016-05-11	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600659.XSHG	*ST花雕	1993-05-28	2006-03-23	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600672.XSHG	*ST华圣	1993-09-17	2005-08-05	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600677.XSHG	*ST航通	1993-09-28	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600680.XSHG	*ST上普	1993-10-18	2019-05-23	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600700.XSHG	*ST数码	1996-04-30	2005-09-20	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600701.XSHG	*ST工新	1996-05-28	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600747.XSHG	退市大控	1996-09-16	2019-12-12	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600752.XSHG	*ST哈慈	1996-09-25	2005-09-22	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600762.XSHG	S*ST金荔	1996-10-25	2007-11-20	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600772.XSHG	S*ST龙昌	1996-11-04	2006-11-30	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600786.XSHG	东方锅炉	1996-12-27	2008-03-18	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600788.XSHG	*ST达曼	1996-12-30	2005-03-25	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600799.XSHG	*ST龙科	1997-04-16	2005-12-31	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600806.XSHG	退市昆机	1994-01-03	2018-07-11	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600832.XSHG	东方明珠	1994-02-24	2015-05-20	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600840.XSHG	新湖创业	1994-03-11	2009-08-27	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600842.XSHG	中西药业	1994-03-11	2010-02-12	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600849.XSHG	上药转换	1994-03-24	2010-03-08	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600852.XSHG	*ST中川	1994-04-04	2005-09-16	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600891.XSHG	*ST秋林	1996-03-25	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600899.XSHG	*ST信联	1996-04-26	2005-09-21	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
600991.XSHG	广汽长丰	2004-06-14	2012-03-20	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
601268.XSHG	*ST二重	2010-02-02	2015-05-21	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
601299.XSHG	中国北车	2009-12-29	2015-05-20	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
601313.XSHG	江南嘉捷	2012-01-16	2018-02-27	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
601558.XSHG	退市锐电	2011-01-13	2020-07-02	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
605066.XSHG	天正电气	2020-08-07	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
605100.XSHG	华丰股份	2020-08-11	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
605158.XSHG	华达新材	2020-08-05	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
605366.XSHG	宏柏新材	2020-08-12	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
605399.XSHG	晨光新材	2020-08-04	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688004.XSHG	博汇科技	2020-06-12	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688050.XSHG	爱博医疗	2020-07-29	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688060.XSHG	云涌科技	2020-07-10	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688065.XSHG	凯赛生物	2020-08-12	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688077.XSHG	大地熊	2020-07-22	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688106.XSHG	金宏气体	2020-06-16	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688155.XSHG	先惠技术	2020-08-11	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688157.XSHG	松井股份	2020-06-09	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688180.XSHG	君实生物	2020-07-15	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688256.XSHG	寒武纪	2020-07-20	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688286.XSHG	敏芯股份	2020-08-10	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688309.XSHG	恒誉环保	2020-07-14	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688311.XSHG	盟升电子	2020-07-31	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688312.XSHG	燕麦科技	2020-06-08	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688313.XSHG	仕佳光子	2020-08-12	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688336.XSHG	三生国健	2020-07-22	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688338.XSHG	赛科希德	2020-08-06	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688377.XSHG	迪威尔	2020-07-08	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688418.XSHG	震有科技	2020-07-22	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688488.XSHG	艾迪药业	2020-07-20	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688508.XSHG	芯朋微	2020-07-22	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688520.XSHG	神州细胞	2020-06-22	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688556.XSHG	高测股份	2020-08-07	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688558.XSHG	国盛智科	2020-06-30	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688561.XSHG	奇安信	2020-07-22	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688567.XSHG	孚能科技	2020-07-17	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688580.XSHG	伟思医疗	2020-07-21	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688586.XSHG	江航装备	2020-07-31	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688589.XSHG	力合微	2020-07-22	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688598.XSHG	金博股份	2020-05-18	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688600.XSHG	皖仪科技	2020-07-03	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688981.XSHG	中芯国际	2020-07-16	2200-01-01	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
688185.XSHG	康希诺	2020-08-13 00:00:00	2200-01-01 00:00:00	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
002993.XSHE	奥海科技	2020-08-17 00:00:00	2200-01-01 00:00:00	获取失败	获取失败	获取失败	获取失败	获取失败	获取失败
