	date	sw1_code	sw1_name	total_count	pe	pe_negative_count	pe_over_125_count	pb
17600	2007-08-09	801790	非银金融	40	40.56	10	10	8.61
17601	2007-08-09	801880	汽车	60	48.09	8	11	8.82
17602	2007-08-09	801890	机械设备	69	47.27	6	13	5.03
17603	2007-08-10	801003	申万A指	1401	42.44	209	298	5.84
17604	2007-08-10	801010	农林牧渔	40	62.95	9	9	7.34
17605	2007-08-10	801020	采掘	41	36.14	2	10	5.53
17606	2007-08-10	801030	化工	110	46.73	11	17	4.47
17607	2007-08-10	801040	钢铁	27	24.45	0	1	3.32
17608	2007-08-10	801050	有色金属	60	45.85	9	11	9.24
17609	2007-08-10	801080	电子	60	53.62	12	9	5.59
17610	2007-08-10	801110	家用电器	19	44.62	3	2	3.75
17611	2007-08-10	801120	食品饮料	41	67.89	4	10	5.24
17612	2007-08-10	801130	纺织服装	27	34.46	4	6	4.15
17613	2007-08-10	801140	轻工制造	35	46.72	6	9	4.46
17614	2007-08-10	801150	医药生物	117	52.42	16	30	5.58
17615	2007-08-10	801160	公用事业	91	22.44	18	11	4.67
17616	2007-08-10	801170	交通运输	66	40.3	6	5	4.73
17617	2007-08-10	801180	房地产	118	46.93	22	38	11.16
17618	2007-08-10	801200	商业贸易	66	59.31	12	15	5.96
17619	2007-08-10	801210	休闲服务	22	63.73	4	7	6.44
17620	2007-08-10	801230	综合	27	50.84	6	8	9.22
17621	2007-08-10	801710	建筑材料	29	46.65	4	6	4.9
17622	2007-08-10	801720	建筑装饰	35	21.61	4	8	5.27
17623	2007-08-10	801730	电气设备	43	47.78	4	13	6.21
17624	2007-08-10	801740	国防军工	32	66.27	5	9	5.51
17625	2007-08-10	801750	计算机	32	55.19	4	9	5.41
17626	2007-08-10	801760	传媒	52	48.58	15	15	41.97
17627	2007-08-10	801770	通信	29	56.25	5	9	4.31
17628	2007-08-10	801780	银行	12	53.54	0	0	6.47
17629	2007-08-10	801790	非银金融	40	41.54	10	9	8.32
17630	2007-08-10	801880	汽车	60	47.7	8	10	8.42
17631	2007-08-10	801890	机械设备	70	47.33	6	12	4.9
17632	2007-08-13	801003	申万A指	1404	42.26	215	293	5.85
17633	2007-08-13	801010	农林牧渔	40	62.56	9	9	7.27
17634	2007-08-13	801020	采掘	41	35.57	3	9	5.44
17635	2007-08-13	801030	化工	110	47.02	11	16	4.45
17636	2007-08-13	801040	钢铁	27	24.19	0	1	3.29
17637	2007-08-13	801050	有色金属	60	45.17	9	10	8.99
17638	2007-08-13	801080	电子	60	54.02	12	9	5.67
17639	2007-08-13	801110	家用电器	19	44.03	3	2	3.77
17640	2007-08-13	801120	食品饮料	41	68.37	4	9	5.23
17641	2007-08-13	801130	纺织服装	27	32.37	5	6	4.14
17642	2007-08-13	801140	轻工制造	35	47.14	7	8	4.49
17643	2007-08-13	801150	医药生物	117	50.6	17	31	5.55
17644	2007-08-13	801160	公用事业	91	23.06	18	10	4.79
17645	2007-08-13	801170	交通运输	66	40.79	6	5	4.79
17646	2007-08-13	801180	房地产	118	46.59	24	36	10.89
17647	2007-08-13	801200	商业贸易	66	59.1	13	14	5.91
17648	2007-08-13	801210	休闲服务	22	62.33	4	7	6.37
17649	2007-08-13	801230	综合	27	52.48	6	7	9.07
17650	2007-08-13	801710	建筑材料	29	44.7	4	7	4.88
17651	2007-08-13	801720	建筑装饰	35	21.52	4	8	5.25
17652	2007-08-13	801730	电气设备	43	47.77	4	13	6.17
17653	2007-08-13	801740	国防军工	33	65.1	5	10	5.59
17654	2007-08-13	801750	计算机	34	55.73	4	9	5.59
17655	2007-08-13	801760	传媒	52	48.13	15	15	41.71
17656	2007-08-13	801770	通信	29	56.97	5	9	4.38
17657	2007-08-13	801780	银行	12	55.08	0	0	6.66
17658	2007-08-13	801790	非银金融	40	35.29	9	12	8.28
17659	2007-08-13	801880	汽车	60	47.98	8	10	8.35
17660	2007-08-13	801890	机械设备	70	47.93	6	11	4.92
17661	2007-08-14	801003	申万A指	1404	42.97	215	295	6.0
17662	2007-08-14	801010	农林牧渔	40	63.86	9	9	7.55
17663	2007-08-14	801020	采掘	41	36.22	3	9	5.58
17664	2007-08-14	801030	化工	110	48.35	11	16	4.57
17665	2007-08-14	801040	钢铁	27	24.46	0	1	3.34
17666	2007-08-14	801050	有色金属	60	45.49	9	11	9.3
17667	2007-08-14	801080	电子	60	55.19	12	9	5.83
17668	2007-08-14	801110	家用电器	19	44.87	3	2	3.84
17669	2007-08-14	801120	食品饮料	41	68.17	4	11	5.38
17670	2007-08-14	801130	纺织服装	27	34.79	5	5	4.26
17671	2007-08-14	801140	轻工制造	35	48.42	7	8	4.6
17672	2007-08-14	801150	医药生物	117	51.82	17	32	5.72
17673	2007-08-14	801160	公用事业	91	22.86	18	11	4.84
17674	2007-08-14	801170	交通运输	66	41.04	6	5	4.85
17675	2007-08-14	801180	房地产	118	47.33	24	35	11.35
17676	2007-08-14	801200	商业贸易	66	60.49	13	14	6.06
17677	2007-08-14	801210	休闲服务	22	63.8	4	7	6.54
17678	2007-08-14	801230	综合	27	62.57	6	7	9.14
17679	2007-08-14	801710	建筑材料	29	44.92	4	7	5.01
17680	2007-08-14	801720	建筑装饰	35	22.58	4	7	5.37
17681	2007-08-14	801730	电气设备	43	48.43	4	13	6.27
17682	2007-08-14	801740	国防军工	33	66.57	5	10	5.73
17683	2007-08-14	801750	计算机	34	57.15	4	9	5.75
17684	2007-08-14	801760	传媒	52	49.35	15	15	49.19
17685	2007-08-14	801770	通信	29	57.99	5	9	4.46
17686	2007-08-14	801780	银行	12	54.96	0	0	6.66
17687	2007-08-14	801790	非银金融	40	35.86	9	12	8.51
17688	2007-08-14	801880	汽车	60	48.96	8	10	8.72
17689	2007-08-14	801890	机械设备	70	48.28	6	11	5.03
17690	2007-08-15	801003	申万A指	1404	42.6	217	293	5.95
17691	2007-08-15	801010	农林牧渔	40	63.54	9	9	7.5
17692	2007-08-15	801020	采掘	41	36.14	3	9	5.55
17693	2007-08-15	801030	化工	110	47.78	12	15	4.52
17694	2007-08-15	801040	钢铁	27	24.75	0	1	3.37
17695	2007-08-15	801050	有色金属	60	45.34	9	11	9.23
17696	2007-08-15	801080	电子	60	54.56	12	9	5.77
17697	2007-08-15	801110	家用电器	19	44.52	3	2	3.78
17698	2007-08-15	801120	食品饮料	41	67.9	4	11	5.33
17699	2007-08-15	801130	纺织服装	27	34.48	5	5	4.21
17700	2007-08-15	801140	轻工制造	35	48.29	7	8	4.57
17701	2007-08-15	801150	医药生物	117	52.2	17	31	5.69
17702	2007-08-15	801160	公用事业	91	22.67	18	11	4.77
17703	2007-08-15	801170	交通运输	66	40.25	6	5	4.79
17704	2007-08-15	801180	房地产	118	45.21	24	36	11.41
17705	2007-08-15	801200	商业贸易	66	59.85	13	14	5.99
17706	2007-08-15	801210	休闲服务	22	63.85	4	7	6.48
17707	2007-08-15	801230	综合	27	61.8	6	7	8.82
17708	2007-08-15	801710	建筑材料	29	44.58	4	7	5.02
17709	2007-08-15	801720	建筑装饰	35	22.47	4	7	5.31
17710	2007-08-15	801730	电气设备	43	48.41	4	13	6.21
17711	2007-08-15	801740	国防军工	33	66.03	6	9	5.71
17712	2007-08-15	801750	计算机	34	56.44	4	9	5.69
17713	2007-08-15	801760	传媒	52	49.06	15	15	47.33
17714	2007-08-15	801770	通信	29	57.47	5	9	4.43
17715	2007-08-15	801780	银行	12	55.83	0	0	6.77
17716	2007-08-15	801790	非银金融	40	35.16	9	12	8.4
17717	2007-08-15	801880	汽车	60	48.8	8	10	8.59
17718	2007-08-15	801890	机械设备	70	47.56	6	11	5.0
17719	2007-08-16	801003	申万A指	1407	42.68	219	289	6.0
17720	2007-08-16	801010	农林牧渔	40	61.79	9	9	7.67
17721	2007-08-16	801020	采掘	41	35.8	3	9	5.58
17722	2007-08-16	801030	化工	110	48.57	12	14	4.59
17723	2007-08-16	801040	钢铁	27	24.65	0	1	3.36
17724	2007-08-16	801050	有色金属	61	46.75	9	10	9.5
17725	2007-08-16	801080	电子	61	55.73	12	9	5.91
17726	2007-08-16	801110	家用电器	19	45.06	3	2	3.85
17727	2007-08-16	801120	食品饮料	41	68.03	4	11	5.37
17728	2007-08-16	801130	纺织服装	28	36.49	5	5	4.35
17729	2007-08-16	801140	轻工制造	35	48.19	7	8	4.62
17730	2007-08-16	801150	医药生物	117	51.97	18	31	5.77
17731	2007-08-16	801160	公用事业	91	22.21	18	12	4.79
17732	2007-08-16	801170	交通运输	66	40.15	6	5	4.76
17733	2007-08-16	801180	房地产	118	44.89	24	37	11.34
17734	2007-08-16	801200	商业贸易	66	58.9	13	14	5.96
17735	2007-08-16	801210	休闲服务	22	63.1	5	6	6.49
17736	2007-08-16	801230	综合	27	62.7	6	7	9.09
17737	2007-08-16	801710	建筑材料	29	44.67	4	7	5.03
17738	2007-08-16	801720	建筑装饰	35	22.47	4	7	5.36
17739	2007-08-16	801730	电气设备	43	48.08	4	13	6.22
17740	2007-08-16	801740	国防军工	33	65.99	6	9	5.76
17741	2007-08-16	801750	计算机	34	56.51	4	9	5.77
17742	2007-08-16	801760	传媒	52	49.52	15	15	50.7
17743	2007-08-16	801770	通信	29	57.24	5	9	4.47
17744	2007-08-16	801780	银行	12	53.05	0	0	6.52
17745	2007-08-16	801790	非银金融	40	37.48	9	10	8.31
17746	2007-08-16	801880	汽车	60	49.2	8	9	8.69
17747	2007-08-16	801890	机械设备	70	47.35	6	11	5.02
17748	2007-08-17	801003	申万A指	1410	43.14	218	285	5.95
17749	2007-08-17	801010	农林牧渔	41	61.98	9	9	7.59
17750	2007-08-17	801020	采掘	41	34.72	3	8	5.41
17751	2007-08-17	801030	化工	110	47.81	12	14	4.56
17752	2007-08-17	801040	钢铁	27	24.52	0	1	3.34
17753	2007-08-17	801050	有色金属	61	47.08	9	9	9.34
17754	2007-08-17	801080	电子	61	55.08	12	9	5.82
17755	2007-08-17	801110	家用电器	19	43.52	3	2	3.84
17756	2007-08-17	801120	食品饮料	41	68.36	4	10	5.34
17757	2007-08-17	801130	纺织服装	28	38.31	5	4	4.35
17758	2007-08-17	801140	轻工制造	35	47.92	7	8	4.6
17759	2007-08-17	801150	医药生物	117	51.44	18	31	5.71
17760	2007-08-17	801160	公用事业	91	25.48	18	11	4.84
17761	2007-08-17	801170	交通运输	66	39.72	6	5	4.72
17762	2007-08-17	801180	房地产	118	43.83	24	38	11.21
17763	2007-08-17	801200	商业贸易	66	58.18	13	14	5.86
17764	2007-08-17	801210	休闲服务	23	64.68	5	6	6.4
17765	2007-08-17	801230	综合	27	61.47	6	8	9.22
17766	2007-08-17	801710	建筑材料	29	44.75	4	7	4.99
17767	2007-08-17	801720	建筑装饰	35	22.46	4	7	5.31
17768	2007-08-17	801730	电气设备	43	47.88	4	13	6.21
17769	2007-08-17	801740	国防军工	33	63.59	6	9	5.67
17770	2007-08-17	801750	计算机	34	56.26	4	9	5.73
17771	2007-08-17	801760	传媒	52	49.58	15	15	50.33
17772	2007-08-17	801770	通信	29	56.38	5	9	4.44
17773	2007-08-17	801780	银行	12	50.46	0	0	6.13
17774	2007-08-17	801790	非银金融	40	38.05	8	10	8.32
17775	2007-08-17	801880	汽车	60	49.73	8	8	8.68
17776	2007-08-17	801890	机械设备	71	47.54	6	11	5.04
17777	2007-08-20	801003	申万A指	1410	44.18	218	293	6.22
17778	2007-08-20	801010	农林牧渔	41	64.0	10	8	7.91
17779	2007-08-20	801020	采掘	41	36.22	3	8	5.63
17780	2007-08-20	801030	化工	110	48.95	12	15	4.7
17781	2007-08-20	801040	钢铁	27	26.22	0	1	3.54
17782	2007-08-20	801050	有色金属	61	46.81	9	11	9.68
17783	2007-08-20	801080	电子	61	56.55	12	9	6.01
17784	2007-08-20	801110	家用电器	19	44.97	3	2	3.97
17785	2007-08-20	801120	食品饮料	41	69.25	4	11	5.52
17786	2007-08-20	801130	纺织服装	28	39.2	5	4	4.48
17787	2007-08-20	801140	轻工制造	35	49.68	7	8	4.77
17788	2007-08-20	801150	医药生物	117	53.03	17	33	5.92
17789	2007-08-20	801160	公用事业	91	25.6	18	12	5.05
17790	2007-08-20	801170	交通运输	66	41.39	6	5	4.92
17791	2007-08-20	801180	房地产	118	45.78	24	37	11.63
17792	2007-08-20	801200	商业贸易	66	59.05	13	14	6.03
17793	2007-08-20	801210	休闲服务	23	67.61	5	6	6.68
17794	2007-08-20	801230	综合	27	58.83	6	8	9.43
17795	2007-08-20	801710	建筑材料	29	46.59	4	7	5.21
17796	2007-08-20	801720	建筑装饰	35	22.82	4	7	5.49
17797	2007-08-20	801730	电气设备	43	49.37	4	13	6.41
17798	2007-08-20	801740	国防军工	33	65.26	6	9	5.86
17799	2007-08-20	801750	计算机	34	57.13	4	10	5.91
17800	2007-08-20	801760	传媒	52	49.72	15	14	-97.69
17801	2007-08-20	801770	通信	29	57.76	5	9	4.61
17802	2007-08-20	801780	银行	12	52.08	0	0	6.5
17803	2007-08-20	801790	非银金融	40	37.7	8	11	8.6
17804	2007-08-20	801880	汽车	60	51.01	8	8	9.14
17805	2007-08-20	801890	机械设备	71	48.34	6	13	5.22
17806	2007-08-21	801003	申万A指	1412	40.51	217	289	6.2
17807	2007-08-21	801010	农林牧渔	41	9.81	10	8	5.82
17808	2007-08-21	801020	采掘	41	37.02	3	7	5.61
17809	2007-08-21	801030	化工	110	49.6	12	14	4.72
17810	2007-08-21	801040	钢铁	27	26.13	0	1	3.52
17811	2007-08-21	801050	有色金属	62	47.19	9	12	9.88
17812	2007-08-21	801080	电子	62	57.14	12	9	6.08
17813	2007-08-21	801110	家用电器	19	44.98	3	2	3.97
17814	2007-08-21	801120	食品饮料	41	70.4	5	10	5.7
17815	2007-08-21	801130	纺织服装	28	38.84	5	4	4.47
17816	2007-08-21	801140	轻工制造	35	49.82	7	8	4.8
17817	2007-08-21	801150	医药生物	117	53.68	17	33	5.99
17818	2007-08-21	801160	公用事业	91	25.97	18	11	5.11
17819	2007-08-21	801170	交通运输	66	41.24	6	5	4.96
17820	2007-08-21	801180	房地产	118	45.48	24	38	11.69
17821	2007-08-21	801200	商业贸易	66	59.76	12	12	6.01
17822	2007-08-21	801210	休闲服务	23	68.15	5	6	6.76
17823	2007-08-21	801230	综合	27	58.87	6	7	9.5
17824	2007-08-21	801710	建筑材料	29	47.11	4	7	5.27
17825	2007-08-21	801720	建筑装饰	35	22.84	4	7	5.46
17826	2007-08-21	801730	电气设备	43	50.42	4	12	6.42
17827	2007-08-21	801740	国防军工	33	65.74	6	9	5.88
17828	2007-08-21	801750	计算机	34	57.3	4	10	5.94
17829	2007-08-21	801760	传媒	52	49.77	15	14	-90.74
17830	2007-08-21	801770	通信	29	59.9	5	9	4.58
17831	2007-08-21	801780	银行	12	52.83	0	0	6.57
17832	2007-08-21	801790	非银金融	40	38.09	7	12	8.36
17833	2007-08-21	801880	汽车	60	50.06	8	9	9.19
17834	2007-08-21	801890	机械设备	71	48.15	6	13	5.24
17835	2007-08-22	801003	申万A指	1412	40.63	218	287	6.27
17836	2007-08-22	801010	农林牧渔	41	10.22	10	7	5.91
17837	2007-08-22	801020	采掘	41	36.29	3	8	5.65
17838	2007-08-22	801030	化工	110	50.2	12	14	4.76
17839	2007-08-22	801040	钢铁	27	25.69	0	1	3.46
17840	2007-08-22	801050	有色金属	62	47.48	9	13	10.04
17841	2007-08-22	801080	电子	62	57.65	12	9	6.14
17842	2007-08-22	801110	家用电器	19	45.23	3	2	4.01
17843	2007-08-22	801120	食品饮料	41	72.49	5	10	5.84
17844	2007-08-22	801130	纺织服装	28	38.99	5	4	4.5
17845	2007-08-22	801140	轻工制造	35	51.6	7	8	4.98
17846	2007-08-22	801150	医药生物	117	54.12	18	32	6.07
17847	2007-08-22	801160	公用事业	91	25.95	18	11	5.2
17848	2007-08-22	801170	交通运输	66	41.61	6	5	5.04
17849	2007-08-22	801180	房地产	118	45.29	24	38	11.81
17850	2007-08-22	801200	商业贸易	66	60.29	12	12	6.06
17851	2007-08-22	801210	休闲服务	23	68.1	5	6	6.82
17852	2007-08-22	801230	综合	27	58.41	6	7	9.63
17853	2007-08-22	801710	建筑材料	29	45.25	4	7	5.3
17854	2007-08-22	801720	建筑装饰	35	23.0	4	7	5.49
17855	2007-08-22	801730	电气设备	43	50.87	4	12	6.5
17856	2007-08-22	801740	国防军工	33	65.72	6	9	5.92
17857	2007-08-22	801750	计算机	34	59.16	4	10	6.0
17858	2007-08-22	801760	传媒	52	46.45	15	13	-76.19
17859	2007-08-22	801770	通信	29	60.04	5	9	4.64
17860	2007-08-22	801780	银行	12	52.3	0	0	6.59
17861	2007-08-22	801790	非银金融	40	39.34	7	11	8.32
17862	2007-08-22	801880	汽车	60	50.44	8	9	9.39
17863	2007-08-22	801890	机械设备	71	48.33	6	13	5.3
17864	2007-08-23	801003	申万A指	1415	40.69	217	291	6.34
17865	2007-08-23	801010	农林牧渔	41	10.22	10	7	5.93
17866	2007-08-23	801020	采掘	41	36.94	3	8	5.74
17867	2007-08-23	801030	化工	110	50.43	12	15	4.81
17868	2007-08-23	801040	钢铁	27	25.99	0	1	3.48
17869	2007-08-23	801050	有色金属	62	48.79	9	12	9.99
17870	2007-08-23	801080	电子	62	58.24	11	10	6.21
17871	2007-08-23	801110	家用电器	19	45.33	3	2	4.04
17872	2007-08-23	801120	食品饮料	41	72.43	5	10	5.83
17873	2007-08-23	801130	纺织服装	28	37.95	6	3	4.53
17874	2007-08-23	801140	轻工制造	35	53.88	7	7	5.04
17875	2007-08-23	801150	医药生物	117	53.91	18	33	6.14
17876	2007-08-23	801160	公用事业	91	26.05	17	12	5.23
17877	2007-08-23	801170	交通运输	66	42.01	6	5	5.09
17878	2007-08-23	801180	房地产	118	46.0	25	37	12.16
17879	2007-08-23	801200	商业贸易	66	60.76	11	13	6.11
17880	2007-08-23	801210	休闲服务	23	67.71	5	6	6.81
17881	2007-08-23	801230	综合	27	58.95	6	7	9.61
17882	2007-08-23	801710	建筑材料	31	47.96	4	7	5.45
17883	2007-08-23	801720	建筑装饰	35	23.13	4	7	5.59
17884	2007-08-23	801730	电气设备	43	50.89	4	12	6.51
17885	2007-08-23	801740	国防军工	33	65.89	6	9	6.02
17886	2007-08-23	801750	计算机	34	58.82	4	10	6.06
17887	2007-08-23	801760	传媒	52	45.89	15	14	-67.04
17888	2007-08-23	801770	通信	29	60.93	5	9	4.68
17889	2007-08-23	801780	银行	12	51.64	0	0	6.22
17890	2007-08-23	801790	非银金融	40	37.53	7	13	8.36
17891	2007-08-23	801880	汽车	60	45.26	8	9	9.62
17892	2007-08-23	801890	机械设备	72	49.07	6	13	5.38
17893	2007-08-24	801003	申万A指	1415	40.7	220	291	6.36
17894	2007-08-24	801010	农林牧渔	41	10.22	10	7	5.94
17895	2007-08-24	801020	采掘	41	37.58	3	8	5.85
17896	2007-08-24	801030	化工	110	50.44	12	15	4.81
17897	2007-08-24	801040	钢铁	27	26.39	0	1	3.53
17898	2007-08-24	801050	有色金属	62	48.78	9	13	10.19
17899	2007-08-24	801080	电子	62	58.39	11	10	6.21
17900	2007-08-24	801110	家用电器	19	44.59	3	2	4.05
17901	2007-08-24	801120	食品饮料	41	70.89	5	11	5.82
17902	2007-08-24	801130	纺织服装	28	37.14	6	4	4.55
17903	2007-08-24	801140	轻工制造	35	53.9	7	7	5.04
17904	2007-08-24	801150	医药生物	117	54.55	19	31	6.15
17905	2007-08-24	801160	公用事业	91	26.39	17	11	5.27
17906	2007-08-24	801170	交通运输	66	41.8	6	6	5.1
17907	2007-08-24	801180	房地产	118	46.31	26	36	12.18
17908	2007-08-24	801200	商业贸易	66	60.57	11	13	6.11
17909	2007-08-24	801210	休闲服务	23	67.96	5	6	6.75
17910	2007-08-24	801230	综合	27	59.36	6	7	9.59
17911	2007-08-24	801710	建筑材料	31	47.71	4	7	5.42
17912	2007-08-24	801720	建筑装饰	35	23.06	4	7	5.58
17913	2007-08-24	801730	电气设备	43	51.23	4	12	6.54
17914	2007-08-24	801740	国防军工	33	64.88	6	10	6.16
17915	2007-08-24	801750	计算机	34	59.12	4	10	6.05
17916	2007-08-24	801760	传媒	52	45.9	16	13	-68.66
17917	2007-08-24	801770	通信	29	61.63	5	9	4.69
17918	2007-08-24	801780	银行	12	50.69	0	0	6.35
17919	2007-08-24	801790	非银金融	40	37.42	7	13	8.46
17920	2007-08-24	801880	汽车	60	44.33	8	9	9.64
17921	2007-08-24	801890	机械设备	72	49.34	6	13	5.41
17922	2007-08-27	801003	申万A指	1415	40.33	220	293	6.33
17923	2007-08-27	801010	农林牧渔	41	10.21	10	7	5.9
17924	2007-08-27	801020	采掘	41	37.6	3	8	5.84
17925	2007-08-27	801030	化工	110	49.48	12	15	4.72
17926	2007-08-27	801040	钢铁	27	26.17	0	2	3.62
17927	2007-08-27	801050	有色金属	62	49.63	9	14	10.35
17928	2007-08-27	801080	电子	62	55.35	11	10	6.1
17929	2007-08-27	801110	家用电器	19	44.36	3	2	3.99
17930	2007-08-27	801120	食品饮料	41	69.65	6	11	5.79
17931	2007-08-27	801130	纺织服装	28	38.84	6	3	4.55
17932	2007-08-27	801140	轻工制造	35	53.83	7	7	5.02
17933	2007-08-27	801150	医药生物	117	52.67	18	33	6.09
17934	2007-08-27	801160	公用事业	91	26.0	17	12	5.28
17935	2007-08-27	801170	交通运输	66	40.56	6	6	5.0
17936	2007-08-27	801180	房地产	118	46.12	28	32	12.25
17937	2007-08-27	801200	商业贸易	66	59.16	11	14	6.1
17938	2007-08-27	801210	休闲服务	23	68.2	5	6	6.76
17939	2007-08-27	801230	综合	27	59.03	5	7	9.41
17940	2007-08-27	801710	建筑材料	31	47.07	4	7	5.34
17941	2007-08-27	801720	建筑装饰	35	23.02	4	7	5.52
17942	2007-08-27	801730	电气设备	43	50.58	4	12	6.54
17943	2007-08-27	801740	国防军工	33	67.23	6	10	6.14
17944	2007-08-27	801750	计算机	34	59.53	4	10	6.11
17945	2007-08-27	801760	传媒	52	45.4	16	13	-74.63
17946	2007-08-27	801770	通信	29	61.23	5	9	4.67
17947	2007-08-27	801780	银行	12	50.72	0	0	6.43
17948	2007-08-27	801790	非银金融	40	40.05	7	12	8.8
17949	2007-08-27	801880	汽车	60	43.32	7	11	9.52
17950	2007-08-27	801890	机械设备	72	48.28	6	13	5.33
17951	2007-08-28	801003	申万A指	1415	40.11	220	297	6.32
17952	2007-08-28	801010	农林牧渔	41	10.21	10	7	5.87
17953	2007-08-28	801020	采掘	41	38.74	3	7	5.92
17954	2007-08-28	801030	化工	110	48.74	12	17	4.72
17955	2007-08-28	801040	钢铁	27	26.28	0	2	3.69
17956	2007-08-28	801050	有色金属	62	49.99	9	15	10.55
17957	2007-08-28	801080	电子	62	54.66	10	11	6.01
17958	2007-08-28	801110	家用电器	19	43.93	3	2	3.98
17959	2007-08-28	801120	食品饮料	41	70.35	6	11	5.85
17960	2007-08-28	801130	纺织服装	28	37.86	6	4	4.53
17961	2007-08-28	801140	轻工制造	35	52.36	7	8	5.01
17962	2007-08-28	801150	医药生物	117	51.88	19	31	6.04
17963	2007-08-28	801160	公用事业	91	26.04	17	12	5.27
17964	2007-08-28	801170	交通运输	66	40.39	6	6	5.0
17965	2007-08-28	801180	房地产	118	45.19	28	33	12.16
17966	2007-08-28	801200	商业贸易	66	58.69	11	14	6.07
17967	2007-08-28	801210	休闲服务	23	67.22	5	6	6.73
17968	2007-08-28	801230	综合	27	58.65	5	7	9.5
17969	2007-08-28	801710	建筑材料	31	46.87	4	7	5.36
17970	2007-08-28	801720	建筑装饰	35	22.92	4	7	5.45
17971	2007-08-28	801730	电气设备	43	50.7	4	12	6.54
17972	2007-08-28	801740	国防军工	33	65.78	6	10	6.05
17973	2007-08-28	801750	计算机	34	59.69	4	10	6.04
17974	2007-08-28	801760	传媒	52	45.31	16	13	-66.79
17975	2007-08-28	801770	通信	29	60.51	5	9	4.63
17976	2007-08-28	801780	银行	12	50.0	0	0	6.34
17977	2007-08-28	801790	非银金融	40	39.49	7	12	8.97
17978	2007-08-28	801880	汽车	60	43.27	7	11	9.52
17979	2007-08-28	801890	机械设备	72	48.33	6	13	5.34
17980	2007-08-29	801003	申万A指	1415	39.89	221	288	6.25
17981	2007-08-29	801010	农林牧渔	41	10.18	10	7	5.83
17982	2007-08-29	801020	采掘	41	38.71	3	7	5.91
17983	2007-08-29	801030	化工	110	48.01	12	16	4.66
17984	2007-08-29	801040	钢铁	27	25.65	0	2	3.61
17985	2007-08-29	801050	有色金属	62	49.33	9	14	10.35
17986	2007-08-29	801080	电子	62	54.01	10	11	5.93
17987	2007-08-29	801110	家用电器	19	43.03	3	2	3.89
17988	2007-08-29	801120	食品饮料	41	70.74	6	10	5.77
17989	2007-08-29	801130	纺织服装	28	38.05	6	4	4.48
17990	2007-08-29	801140	轻工制造	35	51.19	7	8	4.86
17991	2007-08-29	801150	医药生物	117	51.35	19	30	5.95
17992	2007-08-29	801160	公用事业	91	25.72	17	12	5.24
17993	2007-08-29	801170	交通运输	66	39.97	6	6	5.09
17994	2007-08-29	801180	房地产	118	46.55	28	32	12.19
17995	2007-08-29	801200	商业贸易	66	58.7	11	13	6.0
17996	2007-08-29	801210	休闲服务	23	64.75	5	6	6.57
17997	2007-08-29	801230	综合	27	58.83	5	7	9.55
17998	2007-08-29	801710	建筑材料	31	47.28	4	6	5.28
17999	2007-08-29	801720	建筑装饰	35	22.81	4	7	5.42
18000	2007-08-29	801730	电气设备	43	50.19	4	12	6.41
18001	2007-08-29	801740	国防军工	33	65.8	6	10	6.0
18002	2007-08-29	801750	计算机	34	60.53	4	9	6.02
18003	2007-08-29	801760	传媒	52	44.88	17	12	-79.66
18004	2007-08-29	801770	通信	29	59.41	5	9	4.54
18005	2007-08-29	801780	银行	12	48.83	0	0	6.17
18006	2007-08-29	801790	非银金融	40	39.3	7	12	9.02
18007	2007-08-29	801880	汽车	60	41.77	7	11	9.24
18008	2007-08-29	801890	机械设备	72	48.22	6	13	5.3
18009	2007-08-30	801003	申万A指	1415	40.48	223	293	6.48
18010	2007-08-30	801010	农林牧渔	41	9.86	10	8	6.11
18011	2007-08-30	801020	采掘	41	38.33	3	8	6.04
18012	2007-08-30	801030	化工	110	49.87	12	16	4.84
18013	2007-08-30	801040	钢铁	27	26.39	0	2	3.74
18014	2007-08-30	801050	有色金属	62	49.65	9	14	10.53
18015	2007-08-30	801080	电子	62	56.01	11	10	6.19
18016	2007-08-30	801110	家用电器	19	44.72	3	2	4.06
18017	2007-08-30	801120	食品饮料	41	71.02	6	11	5.93
18018	2007-08-30	801130	纺织服装	28	39.33	6	4	4.64
18019	2007-08-30	801140	轻工制造	35	48.68	7	7	4.96
18020	2007-08-30	801150	医药生物	117	52.61	19	31	6.18
18021	2007-08-30	801160	公用事业	91	25.77	17	13	5.46
18022	2007-08-30	801170	交通运输	66	41.22	6	6	5.23
18023	2007-08-30	801180	房地产	118	47.21	28	32	12.53
18024	2007-08-30	801200	商业贸易	66	58.68	11	15	6.19
18025	2007-08-30	801210	休闲服务	23	65.64	5	6	6.75
18026	2007-08-30	801230	综合	27	60.84	5	7	10.05
18027	2007-08-30	801710	建筑材料	31	47.2	4	7	5.45
18028	2007-08-30	801720	建筑装饰	35	23.15	4	7	5.63
18029	2007-08-30	801730	电气设备	43	51.38	5	11	6.63
18030	2007-08-30	801740	国防军工	33	67.58	6	10	6.19
18031	2007-08-30	801750	计算机	34	62.55	4	9	6.34
18032	2007-08-30	801760	传媒	52	45.96	17	12	-54.52
18033	2007-08-30	801770	通信	29	61.11	5	9	4.71
18034	2007-08-30	801780	银行	12	49.44	0	0	6.25
18035	2007-08-30	801790	非银金融	40	39.13	7	12	9.19
18036	2007-08-30	801880	汽车	60	42.71	7	11	9.76
